height, node1-size, node2-size
300, 7108, 7204
301, 7144, 7240
302, 7172, 7272
303, 7200, 7304
304, 7232, 7332
305, 7260, 7364
307, 7316, 7392
308, 7352, 7428
309, 7380, 7488
310, 7408, 7520
311, 7444, 7556
313, 7500, 7588
314, 7532, 7648
315, 7564, 7680
316, 7588, 7708
317, 7616, 7736
318, 7656, 7776
320, 7712, 7804
321, 7740, 7860
322, 7768, 7896
323, 7796, 7928
324, 7832, 7964
325, 7860, 7968
326, 7892, 8032
327, 7920, 8032
328, 7948, 8088
329, 7980, 8120
330, 8008, 8156
332, 8072, 8216
333, 8100, 8248
334, 8124, 8280
335, 8164, 8316
336, 8192, 8348
338, 8248, 8372
339, 8280, 8436
340, 8304, 8440
341, 8340, 8504
342, 8368, 8536
344, 8424, 8564
345, 8456, 8600
346, 8492, 8628
347, 8516, 8692
349, 8580, 8724
350, 8608, 8788
351, 8636, 8824
352, 8672, 8856
353, 8704, 8892
354, 8740, 8920
356, 8792, 8956
357, 8824, 8996
359, 8880, 9048
360, 8912, 9116
361, 8944, 9120
362, 8972, 9152
363, 9004, 9220
364, 9036, 9248
365, 9068, 9276
367, 9128, 9308
368, 9160, 9352
369, 9188, 9408
370, 9216, 9440
372, 9276, 9504
373, 9304, 9504
374, 9340, 9568
375, 9364, 9600
376, 9400, 9632
377, 9424, 9664
378, 9468, 9700
380, 9516, 9732
381, 9548, 9764
382, 9576, 9792
383, 9608, 9824
384, 9640, 9856
385, 9672, 9924
386, 9700, 9960
387, 9728, 9988
389, 9792, 10024
390, 9824, 10088
391, 9852, 10120
392, 9884, 10152
393, 9912, 10184
394, 9940, 10216
395, 9976, 10252
397, 10036, 10280
398, 10056, 10312
399, 10088, 10344
400, 10120, 10376
401, 10152, 10444
402, 10184, 10444
403, 10212, 10476
404, 10240, 10504
405, 10272, 10532
406, 10304, 10572
407, 10332, 10636
408, 10368, 10664
409, 10400, 10700
411, 10452, 10728
412, 10484, 10796
413, 10508, 10796
414, 10544, 10860
415, 10568, 10892
417, 10632, 10928
418, 10660, 10988
419, 10692, 11024
420, 10720, 11052
421, 10748, 11088
423, 10816, 11116
425, 10872, 9300
426, 10904, 9336
427, 10928, 9368
428, 10964, 9404
429, 10996, 9084
430, 11020, 9116
431, 11052, 9148
432, 11080, 9176
434, 11140, 9244
435, 11176, 9276
436, 11200, 9308
437, 11232, 9340
439, 11288, 9376
440, 11324, 9444
441, 11352, 9468
442, 11380, 9504
444, 11440, 9540
445, 11472, 9592
446, 9700, 9640
448, 9756, 9668
449, 9772, 9700
450, 9816, 9768
451, 9848, 9800
452, 9604, 9804
453, 9632, 9868
454, 9660, 9900
455, 9688, 9928
456, 9728, 9972
457, 9752, 10000
458, 9784, 10032
459, 9812, 10064
461, 9868, 10100
462, 9904, 10164
463, 9936, 10196
464, 9964, 10232
465, 9992, 10256
466, 10024, 10292
467, 10056, 10328
468, 10084, 10352
470, 10144, 10392
471, 10176, 10420
472, 10200, 10460
473, 10236, 10484
474, 10264, 10556
475, 10296, 10584
476, 10320, 10620
477, 10356, 10652
478, 10388, 10692
479, 10416, 10720
480, 10444, 10752
481, 10476, 10788
483, 10532, 10816
484, 10568, 10884
485, 10592, 10916
486, 10624, 10948
487, 10656, 10984
488, 10684, 11016
489, 10712, 11052
490, 10752, 11080
492, 10804, 11116
493, 10828, 11144
494, 10864, 11212
495, 10896, 11248
496, 10924, 11276
497, 10952, 11312
498, 10988, 11344
500, 11040, 11408
502, 11108, 11444
503, 11132, 11504
504, 11164, 11540
505, 11196, 11540
506, 11224, 11576
507, 11256, 11640
508, 11256, 11644
509, 11316, 11680
510, 11340, 11740
511, 11380, 11776
512, 11404, 11800
513, 11436, 11840
514, 11464, 11872
515, 11496, 11908
517, 11560, 11940
518, 11584, 12008
519, 11620, 12044
520, 11640, 12072
522, 11708, 12104
523, 11736, 12168
525, 11796, 12236
526, 11824, 12236
527, 11848, 12276
528, 11888, 12300
529, 11912, 12364
530, 11944, 12372
531, 11972, 12412
532, 12004, 12436
533, 12032, 12504
535, 12092, 12536
536, 12128, 12604
537, 12152, 12608
538, 12184, 12636
539, 12216, 12708
540, 12252, 12740
542, 12308, 12768
543, 12336, 12804
544, 12360, 12864
546, 12424, 12904
547, 12452, 12944
548, 12480, 12972
549, 12516, 13004
550, 12544, 13072
551, 12576, 13104
552, 12604, 13136
553, 12636, 13172
554, 12664, 13204
555, 12696, 13236
556, 12724, 13272
557, 12760, 13308
559, 12812, 13340
560, 12844, 13372
561, 12880, 13440
562, 12904, 13476
563, 12940, 13508
565, 12992, 13540
566, 13024, 13604
567, 13056, 13608
568, 13092, 13680
569, 13112, 13704
570, 13148, 13744
571, 13176, 13780
572, 13208, 13808
574, 13272, 13884
575, 13300, 13912
576, 13332, 13948
577, 13356, 13980
578, 13396, 14020
579, 13420, 14048
580, 13456, 14084
581, 13480, 14116
582, 13516, 14152
583, 13540, 14184
585, 13600, 14220
586, 13628, 14252
587, 13664, 14292
588, 13688, 14316
589, 13728, 14392
590, 13752, 14420
592, 13812, 14456
593, 13844, 14496
594, 13868, 14556
595, 13908, 14592
596, 13936, 14592
597, 13964, 14660
598, 13992, 14692
599, 14028, 14728
600, 14052, 14760
601, 14088, 14792
602, 14112, 14828
604, 14168, 14860
605, 14200, 14892
606, 14236, 14964
607, 14260, 13044
608, 14296, 13072
609, 14320, 13112
610, 14356, 13144
611, 14376, 13176
612, 14416, 12932
613, 14452, 12972
614, 14480, 12996
615, 14508, 13032
617, 14568, 13068
618, 14596, 13136
619, 14624, 13176
620, 14660, 13212
621, 14684, 13244
622, 14716, 13276
623, 14748, 13316
625, 14804, 13344
626, 14836, 13380
627, 14864, 13416
628, 14900, 13484
629, 14928, 13520
630, 14956, 13552
631, 14988, 13588
632, 15012, 13616
633, 15044, 13656
634, 15076, 13688
636, 15132, 13724
637, 15168, 13788
638, 15196, 13820
639, 15228, 13860
640, 15256, 13888
642, 15316, 13960
643, 15348, 13968
645, 15408, 14024
646, 15436, 14068
647, 15464, 14124
648, 15496, 14164
649, 15528, 14196
650, 15556, 14232
651, 15584, 14268
653, 15624, 14308
654, 15680, 14332
655, 15704, 14404
657, 15768, 14448
658, 15800, 14508
659, 15828, 14544
660, 14064, 14580
661, 14092, 14612
662, 14124, 14652
663, 14152, 14680
665, 14212, 14716
666, 14120, 14784
667, 14160, 14824
668, 14188, 14856
669, 14216, 14888
671, 14276, 14924
672, 14304, 14956
673, 14340, 15028
674, 14368, 15068
675, 14400, 15092
676, 14424, 15124
677, 14460, 15164
678, 14488, 15196
679, 14524, 15236
680, 14548, 15268
681, 14584, 15308
682, 14608, 15332
684, 14672, 15372
685, 14700, 15440
687, 14760, 15476
688, 14792, 15548
689, 14824, 15580
690, 14856, 15612
691, 14880, 15652
692, 14912, 15680
693, 14940, 15720
694, 14972, 15752
695, 15004, 15792
696, 15036, 15824
697, 15064, 15856
698, 15096, 15892
699, 15120, 15924
700, 15160, 15964
701, 15184, 16000
702, 15216, 16028
704, 15272, 16064
705, 15304, 16136
706, 15332, 16136
707, 15364, 16204
708, 15392, 16236
709, 15424, 16272
710, 15452, 16304
712, 15512, 16344
713, 15548, 16408
715, 15604, 16444
716, 15632, 16476
717, 15664, 16548
718, 15692, 16584
719, 15724, 16616
720, 15752, 16652
721, 15780, 16684
722, 15812, 16724
723, 15844, 16760
725, 15900, 16792
726, 15932, 16864
727, 15964, 16896
728, 15992, 16932
729, 16024, 16964
730, 16056, 17004
731, 16076, 17032
732, 16112, 17072
733, 16148, 17108
735, 16200, 17148
736, 16236, 17176
737, 16260, 17244
738, 16292, 17276
739, 16324, 17316
740, 16352, 17352
741, 16384, 17388
742, 16412, 17416
743, 16440, 17452
744, 16472, 17488
745, 16504, 17524
746, 16532, 17560
747, 16564, 17596
748, 16596, 17632
749, 16620, 17664
750, 16656, 17700
751, 16688, 17736
752, 16708, 17768
753, 16744, 17804
754, 16772, 17836
755, 16804, 17876
756, 16832, 17912
757, 16868, 17948
758, 16892, 17980
759, 16920, 18016
760, 16952, 18048
761, 16984, 18092
762, 17016, 18124
763, 17044, 18160
764, 17072, 18192
765, 17104, 18228
766, 17136, 18264
767, 17164, 18300
768, 17196, 18336
769, 17228, 18372
770, 17252, 18400
771, 17284, 18436
773, 17344, 18476
774, 17376, 18516
775, 17404, 18580
776, 17436, 18616
777, 17460, 18648
778, 17496, 18688
779, 17524, 18724
780, 17556, 16976
781, 17588, 17004
782, 17612, 17044
784, 17676, 17080
785, 17704, 17116
786, 17736, 17152
787, 17768, 16672
788, 17792, 16672
789, 17828, 16708
790, 17860, 16780
791, 17884, 16812
792, 17916, 16852
793, 17948, 16852
794, 17972, 16920
795, 18008, 16956
796, 18036, 16992
797, 18068, 16996
798, 18092, 17064
799, 18124, 17096
800, 18156, 17136
801, 18188, 17140
802, 18212, 17204
803, 18244, 17240
804, 18276, 17276
805, 18304, 17304
806, 18336, 17348
808, 18396, 17380
810, 18452, 17488
811, 18488, 17524
812, 18516, 17560
813, 18544, 17592
814, 18576, 17628
816, 18632, 17664
817, 18664, 17736
818, 18696, 17740
819, 18720, 17800
820, 18752, 17836
821, 18784, 17872
822, 18816, 17912
823, 18844, 17944
824, 18876, 17980
825, 18904, 18016
826, 18932, 18048
827, 18964, 18088
828, 18996, 18124
830, 19056, 18164
831, 19084, 18232
832, 19116, 18264
833, 19148, 18300
834, 19176, 18336
835, 19208, 18372
836, 19240, 18408
837, 19260, 18444
839, 19328, 18520
840, 19356, 18524
841, 19384, 18588
842, 19416, 18620
843, 19444, 18660
844, 19472, 18688
845, 19508, 18728
846, 19536, 18768
847, 19568, 18804
848, 19604, 18836
850, 19660, 18872
851, 19684, 18908
852, 19716, 18940
853, 19744, 19012
854, 19776, 19048
855, 19804, 19080
856, 19836, 19120
858, 19892, 19152
859, 19920, 19192
860, 19952, 19224
861, 19984, 19300
862, 20012, 19332
863, 20044, 19368
864, 20072, 19368
865, 20100, 19436
866, 20128, 19472
867, 20164, 19512
868, 20196, 19552
869, 20220, 19580
870, 20252, 19620
871, 20280, 19652
872, 20308, 19688
874, 20372, 19724
875, 18616, 19796
876, 18644, 19828
877, 18668, 19868
878, 18704, 19908
879, 18736, 19936
881, 16548, 16868
882, 15600, 16900
883, 15624, 16972
884, 15656, 17020
885, 15688, 17052
886, 15716, 17064
887, 15748, 17120
888, 15780, 17120
889, 15812, 17196
890, 15836, 17224
891, 15868, 17264
892, 15900, 17300
893, 15928, 17336
894, 15960, 17372
895, 15988, 17408
896, 16016, 17444
897, 16048, 17480
898, 16072, 17516
899, 16108, 17556
900, 16140, 17592
901, 16164, 17624
902, 16196, 17656
903, 16224, 17696
904, 16256, 17732
905, 16284, 17768
906, 16316, 17804
907, 16348, 17840
908, 16372, 17872
909, 16404, 17908
910, 16436, 17952
911, 16464, 17984
912, 16496, 18016
913, 16524, 18056
915, 16584, 18088
917, 16620, 18164
918, 16668, 18200
919, 16700, 18264
920, 16728, 18304
921, 16764, 18344
922, 16788, 18380
923, 16820, 18412
924, 16848, 18452
926, 16904, 18480
927, 16940, 18516
928, 16972, 18556
929, 16996, 18628
930, 17028, 18664
931, 17056, 18696
932, 17088, 18736
933, 17116, 18768
934, 17148, 18812
935, 17172, 18844
936, 17200, 18876
937, 17232, 18912
939, 17292, 18952
940, 17320, 19020
941, 17348, 19020
942, 17380, 19092
944, 17432, 19132
945, 17472, 19168
946, 17500, 17416
947, 17528, 17448
948, 17560, 17520
949, 17592, 17560
950, 17620, 17596
951, 17648, 17596
952, 17680, 17032
953, 17704, 17064
954, 17740, 17104
955, 17764, 17140
956, 17796, 17176
957, 17824, 17212
958, 17856, 17244
960, 17892, 17284
961, 17940, 17316
962, 17972, 17356
963, 18000, 17432
964, 18028, 17460
965, 18056, 17496
966, 18092, 17536
968, 18148, 17576
969, 18176, 17608
970, 18208, 17644
971, 18240, 17676
972, 18268, 17716
973, 18300, 17756
974, 18328, 17824
975, 18356, 17856
976, 18380, 17892
977, 18416, 17932
979, 18448, 17968
980, 18500, 18000
981, 18532, 18040
982, 18560, 18092
983, 18588, 18148
984, 18620, 18184
985, 18644, 18216
987, 18708, 18260
988, 18740, 18292
989, 18768, 18360
990, 18796, 18400
991, 18824, 18436
992, 18852, 18472
993, 18884, 18508
994, 18916, 18548
995, 18940, 18580
996, 18968, 18616
997, 18996, 18652
998, 19028, 18688
999, 19056, 18724
1000, 19088, 21288
1001, 19120, 23164
1002, 19152, 23196
1003, 19180, 23220
1004, 19216, 23256
1005, 19248, 23284
1006, 19280, 18940
1007, 19308, 18968
1008, 19340, 18996
1009, 19372, 19032
1010, 19404, 19060
1011, 19436, 19096
1012, 19468, 17904
1013, 19500, 17936
1015, 19556, 17964
1016, 19588, 18032
1017, 19616, 18056
1018, 19648, 10996
1019, 19680, 11028
1020, 19712, 11056
1021, 19744, 11092
1022, 19776, 11120
1024, 19836, 11156
1025, 19872, 11220
1027, 19932, 11252
1028, 19960, 11312
1029, 19992, 11344
1030, 20024, 11376
1031, 20052, 11404
1032, 20088, 11440
1033, 20116, 11472
1034, 20152, 11504
1035, 20176, 11532
1037, 20244, 11564
1038, 20272, 11600
1039, 20304, 11628
1040, 20332, 11688
1041, 20364, 11724
1042, 20392, 11748
1043, 20428, 11788
1044, 20460, 11816
1046, 20520, 11840
1047, 20552, 11876
1048, 20584, 11904
1049, 20616, 11944
1050, 20648, 12004
1051, 20680, 12032
1052, 20708, 12064
1053, 20740, 12092
1055, 20808, 12136
1056, 20832, 12164
1057, 20864, 12224
1058, 20896, 12256
1059, 20924, 12280
1060, 20960, 12320
1061, 20992, 12348
1062, 21024, 12384
1063, 21052, 12412
1064, 21084, 12448
1065, 21120, 12480
1066, 21152, 12508
1068, 21212, 12540
1069, 21244, 12604
1070, 21272, 12632
1071, 21308, 12672
1072, 21340, 12704
1073, 21372, 12704
1074, 21400, 12764
1075, 21428, 12792
1076, 21468, 12832
1077, 21492, 12856
1078, 21524, 12896
1079, 21556, 12924
1081, 21616, 12956
1082, 21652, 12984
1083, 21684, 13020
1084, 21712, 13084
1085, 21744, 13116
1086, 21776, 13148
1087, 21812, 13184
1088, 20048, 13212
1090, 20112, 13244
1092, 20148, 13304
1093, 20208, 13336
1094, 20164, 13404
1095, 20192, 13432
1097, 20256, 13468
1098, 20284, 13500
1099, 20316, 13564
1100, 20348, 13568
1101, 20380, 13632
1102, 20408, 13656
1103, 20440, 13692
1104, 20476, 13724
1105, 20504, 13756
1106, 20536, 13784
1107, 20568, 13824
1108, 20600, 13852
1109, 20628, 13884
1110, 20664, 13916
1112, 20724, 13952
1113, 20760, 14012
1114, 20792, 14044
1115, 20828, 14084
1116, 20856, 14112
1117, 20884, 14144
1119, 20944, 14204
1120, 20976, 14236
1121, 21012, 14240
1122, 21044, 14304
1123, 21072, 14340
1125, 21136, 14400
1126, 21172, 14400
1127, 21200, 14468
1128, 21232, 14500
1129, 21264, 14528
1130, 21292, 14556
1131, 21328, 14596
1133, 21392, 14628
1134, 21420, 14688
1135, 21452, 14688
1136, 21480, 14756
1137, 21512, 14784
1138, 21544, 14820
1139, 21576, 14852
1140, 21608, 14888
1141, 21640, 14916
1143, 21704, 14952
1144, 21732, 14988
1145, 21764, 15016
1146, 21796, 15044
1147, 21828, 15112
1148, 21860, 15148
1149, 21892, 15176
1150, 21924, 15216
1151, 21956, 15244
1152, 21984, 15272
1154, 22052, 15344
1155, 22076, 15372
1156, 22108, 15404
1157, 22140, 15436
1158, 22172, 15472
1159, 22204, 15500
1160, 22236, 15540
1161, 22268, 15568
1162, 22296, 15600
1164, 22364, 15628
1165, 22396, 15668
1166, 22424, 15728
1167, 22456, 15764
1169, 22516, 15824
1170, 22552, 15860
1171, 22584, 15896
1172, 22616, 15896
1173, 22644, 15960
1174, 22672, 15988
1175, 22708, 16024
1176, 22736, 16056
1177, 22768, 16088
1178, 22800, 16120
1181, 22896, 16180
1183, 22956, 16284
1185, 23020, 16316
1186, 23052, 16380
1187, 23084, 16420
1189, 23148, 16448
1190, 23180, 16516
1191, 23208, 16544
1192, 23240, 16584
1193, 23272, 16616
1194, 23304, 16644
1195, 23332, 16680
1197, 23400, 16708
1198, 23428, 16748
1199, 23460, 16776
1200, 23492, 16808
1201, 23520, 16844
1202, 23552, 16904
1203, 23588, 16940
1204, 23620, 16972
1205, 23648, 16976
1206, 23680, 15216
1207, 23708, 15248
1208, 23740, 15248
1209, 23772, 15288
1210, 23804, 15324
1211, 23836, 15352
1212, 23864, 15292
1213, 23892, 15320
1214, 23928, 15348
1215, 23956, 15392
1216, 23988, 15452
1217, 24020, 15488
1218, 24052, 15524
1219, 24084, 15556
1220, 24116, 15588
1221, 24152, 15620
1223, 24204, 15652
1224, 24240, 15688
1225, 24276, 15720
1226, 24304, 15788
1228, 24368, 15856
1229, 24396, 15856
1230, 24428, 15920
1231, 24464, 15952
1232, 24492, 15984
1234, 24552, 16016
1235, 24584, 16048
1236, 24616, 16112
1237, 24648, 16148
1238, 24680, 16180
1239, 24712, 16216
1240, 24740, 16244
1241, 24772, 16276
1242, 24808, 16312
1243, 24836, 16344
1244, 24868, 16380
1245, 24900, 16412
1246, 24932, 16448
1247, 24964, 16480
1248, 24996, 16512
1249, 25028, 16548
1250, 25056, 16576
1251, 25088, 16612
1252, 25120, 16644
1253, 25156, 16680
1254, 25184, 16712
1255, 25212, 16744
1256, 25248, 16780
1258, 25308, 16848
1259, 25340, 16848
1261, 25400, 16916
1262, 25432, 16948
1263, 25464, 17012
1265, 25528, 17080
1266, 25560, 17116
1267, 25592, 17148
1268, 25620, 17176
1269, 25656, 17216
1270, 25688, 17248
1271, 25720, 17280
1272, 25748, 17312
1273, 25780, 17344
1274, 25808, 17380
1275, 25840, 17416
1276, 25872, 17448
1277, 25904, 17484
1278, 25936, 17512
1279, 25964, 17544
1280, 26000, 17580
1281, 26032, 17616
1282, 26060, 17616
1283, 26092, 17644
1284, 26124, 17676
1285, 26152, 17716
1286, 26188, 17744
1287, 26220, 17784
1288, 24512, 17848
1289, 24540, 17880
1290, 24572, 17912
1291, 24604, 17948
1292, 24644, 17984
1293, 24668, 18012
1294, 24616, 18052
1295, 24644, 18080
1296, 24672, 18116
1297, 24708, 18148
1298, 24740, 18188
1299, 24772, 18216
1300, 24800, 18248
1301, 24828, 18280
1302, 24860, 18316
1303, 24892, 18348
1304, 24924, 18384
1305, 24956, 18416
1306, 24988, 18452
1307, 25016, 18484
1308, 25052, 18484
1309, 25084, 18520
1310, 25112, 18552
1311, 25144, 18584
1312, 25168, 18616
1313, 25208, 18684
1314, 25236, 18716
1315, 25272, 18752
1316, 25296, 18784
1317, 25324, 18812
1318, 25356, 18848
1319, 25392, 18884
1320, 25424, 18920
1321, 25452, 18948
1322, 25484, 18984
1323, 25516, 19020
1324, 25548, 19048
1325, 25580, 19088
1326, 25612, 19116
1327, 25644, 19156
1328, 25672, 19184
1329, 25704, 19216
1330, 25740, 19256
1331, 25768, 19256
1332, 25800, 19292
1333, 25828, 19320
1334, 25864, 19356
1335, 25888, 19392
1336, 25928, 19420
1337, 25956, 19496
1338, 25988, 19524
1339, 26016, 19560
1341, 26084, 19592
1342, 26112, 19628
1343, 26144, 19660
1344, 26176, 19696
1345, 26208, 19764
1346, 26236, 19796
1347, 26272, 19832
1348, 26304, 19868
1349, 26332, 19872
1350, 26364, 19932
1351, 26396, 19968
1352, 26424, 19972
1353, 26460, 20004
1354, 26488, 20044
1355, 26524, 20104
1356, 26548, 20136
1357, 26580, 20168
1358, 26616, 20172
1359, 26648, 20212
1360, 26676, 20244
1361, 26708, 20308
1362, 26740, 20316
1363, 26776, 20348
1364, 26804, 20380
1365, 26836, 20416
1366, 26868, 20484
1367, 26896, 20488
1368, 23904, 20512
1369, 23940, 17528
1370, 23972, 17596
1371, 24000, 17628
1372, 24032, 17664
1373, 24068, 17704
1374, 24104, 17740
1375, 24128, 17768
1376, 24168, 17808
1377, 24192, 17840
1378, 24220, 17868
1379, 24252, 17904
1380, 24288, 17944
1381, 24320, 17980
1382, 24352, 17980
1383, 24384, 18044
1384, 24416, 18084
1385, 24444, 16244
1386, 24480, 16284
1387, 24512, 16320
1388, 24544, 16360
1389, 24572, 16388
1390, 24604, 16400
1391, 24640, 16252
1392, 24668, 16320
1393, 24704, 16320
1394, 24732, 16392
1395, 24764, 16428
1396, 24796, 16464
1397, 24828, 16504
1398, 24860, 16532
1399, 24888, 16564
1400, 24920, 16600
1401, 24952, 16636
1402, 24988, 16676
1403, 25016, 16704
1404, 25048, 16740
1405, 25080, 16776
1406, 25108, 16804
1407, 25144, 16848
1408, 25176, 16880
1409, 25208, 16920
1410, 25236, 16944
1411, 25264, 16984
1413, 25332, 17016
1414, 25364, 17088
1415, 25400, 17128
1416, 25428, 17160
1418, 25492, 17188
1419, 25524, 17228
1420, 25556, 17300
1421, 25584, 17332
1422, 25616, 17332
1423, 25648, 17400
1424, 25680, 17400
1425, 25712, 17472
1427, 25776, 17508
1428, 25808, 17576
1430, 25872, 17608
1431, 25900, 17652
1432, 25928, 17680
1433, 25964, 17720
1434, 26000, 17752
1435, 26036, 17796
1436, 26064, 17864
1437, 26096, 17864
1438, 26128, 17936
1439, 26160, 17972
1440, 26192, 18008
1441, 26220, 18008
1442, 26260, 18044
1443, 26284, 18080
1444, 26324, 18116
1445, 26360, 18156
1446, 26384, 18192
1447, 26416, 18260
1448, 26448, 18260
1449, 26488, 18300
1450, 26516, 18340
1451, 26548, 18408
1452, 26576, 18408
1453, 26620, 18444
1454, 26648, 18484
1455, 26676, 18552
1456, 26708, 18584
1457, 26740, 18624
1458, 26768, 18624
1459, 26804, 18696
1460, 26836, 18728
1461, 26868, 18764
1462, 26900, 18796
1463, 26932, 18796
1464, 26968, 18872
1465, 26992, 18904
1466, 27028, 18940
1467, 27056, 18976
1468, 27092, 19008
1469, 27116, 19044
1470, 27156, 19084
1471, 27184, 19120
1472, 27224, 19152
1474, 27284, 19188
1475, 27316, 19220
1476, 27344, 19268
1477, 27376, 19292
1478, 27408, 19324
1479, 27440, 19364
1480, 27468, 19432
1481, 27504, 19468
1482, 27536, 19504
1483, 27568, 19536
1484, 27596, 19576
1485, 27632, 19612
1486, 25928, 19652
1487, 25960, 19680
1488, 25988, 19720
1489, 26028, 19752
1490, 26052, 19784
1491, 26092, 19820
1492, 26036, 19860
1493, 26072, 19896
1494, 26096, 19932
1495, 26132, 19968
1496, 26160, 20004
1497, 26192, 20040
1498, 26228, 20076
1499, 26264, 20108
1500, 26292, 20148
1501, 26320, 20176
1502, 26352, 20216
