height, node1-size, node2-size
273, 6220, 7140
274, 6248, 7164
275, 6280, 7220
276, 6312, 7256
277, 6336, 7256
278, 6368, 7312
279, 6392, 7340
280, 6428, 7376
281, 6452, 7400
282, 6488, 7436
283, 6516, 7436
284, 6548, 7496
285, 6572, 7496
286, 6608, 7556
287, 6636, 7584
288, 6660, 7612
289, 6692, 7640
290, 6720, 7640
291, 6752, 7700
292, 6780, 7736
293, 6812, 7736
294, 6840, 7792
295, 6868, 7820
296, 6900, 7820
297, 6932, 7888
298, 6960, 7912
299, 6988, 7944
300, 7016, 8584
301, 7048, 8620
302, 7072, 8640
303, 7108, 8644
304, 7136, 8680
305, 7168, 8732
306, 7192, 8760
307, 7224, 8792
308, 7252, 8824
309, 7284, 8852
310, 7312, 8884
311, 7344, 8912
312, 7368, 8936
313, 7400, 8940
314, 7432, 9000
315, 7464, 9032
316, 7488, 9056
317, 7492, 9056
318, 7548, 9088
319, 7572, 9116
320, 7612, 9144
321, 7636, 9208
322, 7668, 9232
323, 7692, 9264
324, 7728, 9296
325, 7756, 9328
326, 7788, 9356
327, 7812, 9356
328, 7844, 9384
329, 7868, 9412
330, 7900, 9444
331, 7932, 9504
332, 7964, 9532
333, 7988, 9560
334, 8020, 9588
335, 8028, 9588
336, 8080, 9652
337, 8112, 9652
338, 8140, 9712
339, 8172, 9736
340, 8192, 9736
341, 8228, 9788
342, 8256, 9828
343, 8288, 9856
344, 8312, 9856
345, 8348, 9908
346, 8372, 8044
347, 8404, 8068
348, 8432, 8068
349, 8464, 8104
350, 8488, 8164
351, 8520, 5208
352, 8548, 5240
353, 8580, 5268
354, 8612, 5300
355, 8640, 5332
356, 8672, 5360
357, 8696, 5388
358, 8728, 5416
359, 8760, 5448
360, 8788, 5480
361, 8812, 5500
362, 8848, 5540
363, 8872, 5540
364, 8908, 5596
365, 8932, 5628
366, 8964, 5628
367, 8992, 5660
368, 9020, 5712
369, 9052, 5716
370, 9084, 5748
371, 9112, 5804
372, 9140, 5808
373, 9172, 5836
374, 9196, 5892
375, 9232, 5928
376, 9260, 5960
377, 9288, 5960
378, 9312, 5984
379, 9348, 6016
380, 9376, 6076
381, 9408, 6108
382, 9436, 6136
383, 9468, 6168
384, 9492, 6192
385, 9524, 6228
386, 9552, 6256
387, 9584, 6292
388, 9612, 6316
389, 9640, 6348
390, 9672, 6348
391, 9696, 6376
392, 9732, 6404
393, 9764, 6472
394, 9792, 6496
395, 9820, 6528
396, 9848, 6556
397, 9876, 6588
398, 9908, 6616
399, 9936, 6652
400, 9964, 6652
401, 9992, 7324
402, 10024, 7352
403, 10056, 7388
404, 10088, 7416
405, 10108, 7440
406, 10140, 7472
407, 10168, 7472
408, 10196, 7500
409, 10228, 7528
410, 10260, 7588
411, 10288, 7620
412, 10316, 7620
413, 10344, 7648
414, 10380, 7708
415, 10404, 7736
416, 10436, 7764
417, 10464, 7764
418, 10492, 7824
419, 10520, 7824
420, 10552, 7884
421, 10584, 7912
422, 10604, 7940
423, 10640, 7940
424, 10664, 7976
425, 10696, 8028
426, 10724, 8056
427, 10756, 8088
428, 10784, 8116
429, 10812, 8120
430, 10840, 8168
431, 10876, 8208
432, 10900, 8208
433, 10932, 8228
434, 10960, 8292
435, 10992, 8324
436, 11016, 8324
437, 11052, 8348
438, 11080, 8412
439, 11104, 8420
440, 11136, 8436
441, 11164, 8496
442, 11192, 8496
443, 11220, 8528
444, 11256, 8560
445, 11280, 8620
446, 11308, 8640
447, 11336, 8640
448, 11372, 8676
449, 11396, 8704
450, 11428, 8764
451, 11456, 8792
452, 11488, 8824
453, 11516, 8824
454, 11548, 8852
455, 11576, 8884
456, 9792, 8940
457, 9820, 8944
458, 9852, 8996
459, 9884, 9036
460, 9908, 9060
461, 9940, 9088
462, 9692, 9120
463, 9724, 9120
464, 9756, 9180
465, 9784, 9208
466, 9816, 9212
467, 9824, 9240
468, 9872, 9300
469, 9904, 9324
470, 9932, 9328
471, 9960, 9388
472, 9992, 9388
473, 10020, 9448
474, 10048, 9472
475, 10076, 9508
476, 10112, 9540
477, 10132, 9540
478, 10168, 9560
479, 10192, 9616
480, 10228, 9656
481, 10252, 9684
482, 10284, 9696
483, 10312, 9744
484, 10340, 9744
485, 10368, 9800
486, 10404, 9832
487, 10428, 9864
488, 10460, 9888
489, 10484, 9888
490, 10516, 9952
491, 10544, 9980
492, 10576, 10012
493, 10608, 10040
494, 10632, 10068
495, 10664, 10068
496, 10688, 10100
497, 10728, 10132
498, 10752, 10164
499, 10784, 10192
500, 10812, 10624
501, 10836, 8904
502, 10864, 8936
503, 10900, 8968
504, 10924, 8968
505, 10956, 9000
506, 10984, 7268
507, 11016, 7296
508, 11044, 7328
509, 11076, 7356
510, 11104, 7384
511, 11136, 7440
512, 11160, 7472
513, 11192, 7500
514, 11224, 7536
515, 11252, 7560
516, 11280, 7560
517, 11308, 7616
518, 11336, 7648
519, 11364, 7672
520, 11396, 7712
521, 11428, 7736
522, 11452, 7764
523, 11484, 7768
524, 11512, 7792
525, 11544, 7832
526, 11572, 7884
527, 11600, 7888
528, 11632, 7944
529, 11656, 7972
530, 11688, 8000
531, 11720, 8032
532, 11748, 8060
533, 11776, 8060
534, 11804, 8120
535, 11836, 8148
536, 11864, 8180
537, 11896, 8208
538, 11904, 8208
539, 11948, 8236
540, 11980, 8264
541, 12008, 8292
542, 12044, 8324
543, 12068, 8384
544, 12100, 8412
545, 12128, 8444
546, 12156, 8468
547, 12188, 8504
548, 12220, 8532
549, 12244, 8560
550, 12276, 8560
551, 12304, 8588
552, 12332, 8620
553, 12360, 8676
554, 12392, 8708
555, 12420, 8740
556, 12452, 8768
557, 12476, 8800
558, 12512, 8828
559, 12540, 8860
560, 12564, 8884
561, 12580, 8884
562, 12624, 8916
563, 12656, 8948
564, 12688, 8976
565, 12716, 9008
566, 12748, 9068
567, 12776, 9092
568, 12804, 9092
569, 12840, 9128
570, 12872, 9160
571, 12896, 9196
572, 12928, 9220
573, 12960, 9256
574, 12984, 9280
575, 13016, 9344
576, 13048, 9376
577, 13076, 9408
578, 13104, 9432
579, 13136, 9432
580, 13168, 9464
581, 13200, 9532
582, 13228, 9560
583, 13256, 9588
584, 13288, 9620
585, 13316, 9620
586, 13348, 9648
587, 13380, 9684
588, 13412, 9712
589, 13436, 9748
590, 13468, 9800
591, 13500, 9804
592, 13528, 9836
593, 13560, 9896
594, 13584, 9924
595, 13616, 9956
596, 13644, 9980
597, 13676, 9984
598, 13708, 10048
599, 13736, 10080
600, 13764, 10080
601, 13796, 10756
602, 13828, 10788
603, 13856, 10788
604, 13884, 10820
605, 13916, 10880
606, 13948, 10908
607, 13976, 10936
608, 14008, 10936
609, 14040, 10968
610, 14060, 11024
611, 14092, 11056
612, 14128, 11088
613, 14160, 11120
614, 14184, 11120
615, 14216, 11148
616, 14248, 11180
617, 14280, 11208
618, 14308, 11264
619, 14340, 11296
620, 14372, 11332
621, 14396, 11336
622, 14428, 11388
623, 14464, 11424
624, 14492, 11456
625, 14520, 11456
626, 14552, 11480
627, 14580, 11512
628, 14604, 11544
629, 14644, 11604
630, 14668, 11636
631, 14700, 11664
632, 14728, 11664
633, 14756, 11724
634, 14792, 11760
635, 14820, 11784
636, 14848, 11816
637, 14880, 11844
638, 14912, 11844
639, 14944, 11880
640, 14972, 11940
641, 15004, 11968
642, 15032, 12000
643, 15056, 12028
644, 15092, 12052
645, 15100, 12052
646, 15152, 12092
647, 15180, 12116
648, 15212, 12152
649, 15240, 12180
650, 15268, 12236
651, 15300, 12272
652, 15332, 12304
653, 15360, 12304
654, 15392, 12328
655, 15420, 12392
656, 15456, 12424
657, 15484, 12456
658, 15508, 12456
659, 15540, 12484
660, 15572, 12516
661, 15604, 12540
662, 15636, 12576
663, 15668, 12644
664, 15692, 12668
665, 15728, 10716
666, 15756, 10720
667, 15788, 10780
668, 15816, 10780
669, 15852, 10840
670, 15880, 11732
671, 15904, 9440
672, 15936, 9480
673, 15972, 9512
674, 14200, 9540
675, 14232, 9540
676, 14260, 9568
677, 14292, 9632
678, 14328, 9664
679, 14356, 9696
680, 14264, 9728
681, 14296, 9760
682, 14324, 9784
683, 14348, 9784
684, 14388, 9812
685, 14412, 9852
686, 14444, 9880
687, 14472, 9940
688, 14508, 9976
689, 14532, 10000
690, 14564, 10036
691, 14596, 10036
692, 14624, 10064
693, 14656, 10124
694, 14684, 10156
695, 14720, 10188
696, 14748, 10220
697, 14780, 10220
698, 14808, 10248
699, 14836, 10308
700, 14868, 10984
701, 14892, 10984
702, 14928, 11020
703, 14956, 11076
704, 14984, 11108
705, 15020, 11136
706, 15044, 11164
707, 15076, 11200
708, 15108, 11200
709, 15136, 11224
710, 15164, 11284
711, 15192, 11316
712, 15228, 11316
713, 15256, 11348
714, 15284, 11380
715, 15316, 11436
716, 15348, 11468
717, 15376, 11496
718, 15408, 11528
719, 15440, 11528
720, 15464, 11560
721, 15492, 11616
722, 15520, 11620
723, 15528, 11648
724, 15588, 11708
725, 15616, 11708
726, 15648, 11772
727, 15676, 11800
728, 15712, 11836
729, 15740, 11836
730, 15772, 11860
731, 15796, 11896
732, 15832, 11920
733, 15856, 11956
734, 15896, 12016
735, 15920, 12044
736, 15948, 12072
737, 15980, 12104
738, 16008, 12132
739, 16024, 12132
740, 16068, 12200
741, 16104, 12224
742, 16128, 12228
743, 16160, 12284
744, 16188, 12284
745, 16224, 12320
746, 16248, 12344
747, 16284, 12408
748, 16312, 12440
749, 16340, 12440
750, 16372, 12464
751, 16404, 12500
752, 16428, 12560
753, 16460, 12584
754, 16488, 12588
755, 16520, 12620
756, 16552, 12652
757, 16580, 12708
758, 16612, 12740
759, 16636, 12740
760, 16668, 12772
761, 16696, 12832
762, 16736, 12864
763, 16756, 12892
764, 16792, 12920
765, 16820, 12956
766, 16848, 12956
767, 16880, 13016
768, 16916, 13044
769, 16940, 13076
770, 16972, 13104
771, 17000, 13132
772, 17032, 13160
773, 17060, 13196
774, 17092, 13196
775, 17120, 13228
776, 17152, 13288
777, 17180, 13316
778, 17212, 13348
779, 17244, 13348
780, 17268, 13384
781, 17300, 13440
782, 17328, 13468
783, 17364, 13500
784, 17388, 13532
785, 17424, 13560
786, 17452, 13560
787, 17484, 13596
788, 17508, 13648
789, 17548, 13684
790, 17572, 13716
791, 17604, 13716
792, 17632, 13776
793, 17660, 13804
794, 17692, 13840
795, 17724, 13864
796, 17756, 13900
797, 17784, 13900
798, 17812, 13928
799, 17840, 13960
800, 17872, 14324
801, 17904, 14664
802, 17932, 12664
803, 17960, 12720
804, 17992, 12748
805, 18016, 12772
806, 18056, 12780
807, 18080, 10608
808, 18116, 10648
809, 18140, 10668
810, 18172, 10668
811, 18200, 10732
812, 18228, 10760
813, 18260, 10764
814, 18292, 10824
815, 18320, 10852
816, 18348, 10852
817, 18384, 10876
818, 18408, 10916
819, 18440, 10940
820, 18468, 11000
821, 18500, 11028
822, 18528, 11060
823, 18564, 11060
824, 18588, 11092
825, 18624, 11152
826, 18648, 11176
827, 18680, 11212
828, 18712, 11244
829, 18744, 11244
830, 18768, 11276
831, 18800, 11300
832, 18832, 11360
833, 18856, 11388
834, 18892, 11424
835, 18924, 11456
836, 18952, 11484
837, 18976, 11484
838, 19012, 11512
839, 19036, 11576
840, 19072, 11600
841, 19100, 11600
842, 19132, 11636
843, 19160, 11668
844, 19192, 11720
845, 19220, 11756
846, 19256, 11756
847, 19280, 11788
848, 19312, 11824
849, 19340, 11872
850, 19372, 11908
851, 19400, 11932
852, 19432, 11964
853, 19460, 11968
854, 19492, 12028
855, 19516, 12052
856, 19552, 12088
857, 19584, 12116
858, 19604, 12116
859, 19640, 12144
860, 19668, 12208
861, 19700, 12236
862, 19728, 12264
863, 19760, 12296
864, 19788, 12328
865, 19820, 12332
866, 19844, 12384
867, 19884, 12420
868, 19908, 12452
869, 19940, 12452
870, 19968, 12480
871, 19996, 12536
872, 20024, 12568
873, 20056, 12600
874, 20068, 12600
875, 20120, 12660
876, 20144, 12668
877, 20172, 12720
878, 20208, 12752
879, 20228, 12752
880, 17164, 12780
881, 17188, 9712
882, 17228, 9740
883, 17252, 9800
884, 17288, 9836
885, 17316, 9868
886, 17348, 9868
887, 17372, 9892
888, 17412, 9924
889, 17436, 9956
890, 17444, 9992
891, 15676, 10024
892, 15732, 10080
893, 15764, 10116
894, 15788, 10116
895, 15820, 10140
896, 22400, 10204
897, 15760, 10232
898, 15796, 10264
899, 15824, 10264
900, 15852, 10296
901, 15880, 10964
902, 15908, 11016
903, 15944, 11020
904, 15968, 11076
905, 16004, 11112
906, 16028, 11112
907, 16064, 11144
908, 16084, 11196
909, 16120, 11224
910, 16152, 11260
911, 16180, 11280
912, 16208, 11312
913, 16240, 11344
914, 16268, 11344
915, 16300, 11404
916, 16328, 11436
917, 16356, 11464
918, 16388, 11492
919, 16412, 11496
920, 16448, 11524
921, 16476, 11580
922, 16508, 11612
923, 16532, 11640
924, 16568, 11644
925, 16588, 11696
926, 16628, 11736
927, 16628, 11736
928, 16688, 11760
929, 16708, 11792
930, 16744, 11816
931, 16772, 11880
932, 16804, 11908
933, 16832, 11908
934, 16860, 11972
935, 16892, 11996
936, 16916, 12028
937, 16952, 12028
938, 16980, 12092
939, 17008, 12116
940, 17036, 12144
941, 17068, 12148
942, 17096, 12176
943, 17128, 12208
944, 17156, 12236
945, 17188, 12288
946, 17212, 12320
947, 17248, 12352
948, 17272, 12352
949, 17312, 12416
950, 17332, 12440
951, 17368, 12472
952, 17392, 12500
953, 17420, 12500
954, 17452, 12532
955, 17484, 12560
956, 17512, 12620
957, 17540, 12620
958, 17568, 12680
959, 17596, 12716
960, 17632, 12716
961, 17656, 12744
962, 17688, 12800
963, 17716, 12832
964, 17744, 12832
965, 17776, 12856
966, 17808, 12920
967, 17836, 12920
968, 17864, 12956
969, 17892, 13012
970, 17924, 13036
971, 17952, 13068
972, 17984, 13100
973, 18012, 13100
974, 18040, 13160
975, 18068, 13184
976, 18092, 13184
977, 18132, 13216
978, 18152, 11236
979, 18188, 11240
980, 18212, 11296
981, 18248, 11320
982, 18252, 11320
983, 18308, 11356
984, 18332, 10336
985, 18364, 10396
986, 18388, 10432
987, 18420, 10432
988, 18452, 10492
989, 18484, 10496
990, 18508, 10548
991, 18544, 10580
992, 18564, 10580
993, 18600, 10640
994, 18628, 10672
995, 18660, 10700
996, 18684, 10728
997, 18716, 10728
998, 18744, 10792
999, 18772, 10792
1000, 18808, 10820
1001, 18836, 11472
1002, 18848, 11500
1003, 18892, 11536
1004, 18932, 11600
1005, 18960, 11628
1006, 18992, 11628
1007, 19020, 11660
1008, 19056, 11688
1009, 19084, 11752
1010, 19120, 11780
1011, 19148, 11816
1012, 19180, 11816
1013, 19208, 11844
1014, 19240, 11872
1015, 19276, 11940
1016, 19308, 11968
1017, 19336, 11996
1018, 19368, 12028
1019, 19400, 12060
1020, 19420, 12088
1021, 19460, 12124
1022, 19488, 12152
1023, 19500, 12152
1024, 19548, 12188
1025, 19584, 12248
1026, 19616, 12248
1027, 19652, 12316
1028, 19676, 12316
1029, 19712, 12376
1030, 19736, 12404
1031, 19768, 12404
1032, 19800, 12464
1033, 19832, 12504
1034, 19864, 12532
1035, 19892, 12560
1036, 19924, 12564
1037, 19952, 12592
1038, 19988, 12656
1039, 20016, 12656
1040, 20052, 12720
1041, 20084, 12752
1042, 20108, 12780
1043, 20140, 12780
1044, 20176, 12844
1045, 20200, 12872
1046, 20236, 12904
1047, 20264, 12932
1048, 20300, 12932
1049, 20328, 12968
1050, 20364, 13000
1051, 20392, 13060
1052, 20424, 13064
1053, 20452, 13092
1054, 20488, 13124
1055, 20520, 13192
1056, 20548, 13224
1057, 20580, 13224
1058, 20612, 13288
1059, 20640, 13312
1060, 20672, 13352
1061, 20708, 13380
1062, 20732, 13380
1063, 20768, 13412
1064, 20796, 13476
1065, 20836, 13512
1066, 20860, 13540
1067, 20896, 13572
1068, 20924, 13572
1069, 20960, 13632
1070, 20984, 13664
1071, 21024, 13700
1072, 21052, 13708
1073, 21084, 13760
1074, 21112, 13796
1075, 21144, 13796
1076, 21180, 13860
1077, 21208, 13888
1078, 21240, 13924
1079, 21264, 13924
1080, 21300, 13984
1081, 21328, 14012
1082, 21368, 14052
1083, 21396, 14080
1084, 21428, 14112
1085, 21456, 14112
1086, 21492, 14144
1087, 21520, 14208
1088, 21556, 14236
1089, 21584, 14272
1090, 21620, 14272
1091, 21644, 14300
1092, 21680, 14360
1093, 21712, 14400
1094, 21744, 14428
1095, 21772, 14460
1096, 21804, 14460
1097, 21836, 14496
1098, 21868, 14528
1099, 21900, 14560
1100, 21928, 14864
1101, 20184, 15316
1102, 20208, 15352
1103, 20244, 15376
1104, 20276, 15408
1105, 20308, 15472
1106, 20336, 15504
1107, 21760, 15504
1108, 20312, 13540
1109, 20344, 13568
1110, 20376, 13600
1111, 20412, 13668
1112, 20436, 11412
1113, 20472, 11412
1114, 20500, 11452
1115, 20536, 11520
1116, 20564, 11544
1117, 20596, 11544
1118, 20628, 11580
1119, 20656, 11608
1120, 20688, 11640
1121, 20720, 11704
1122, 20756, 11728
1123, 20780, 11764
1124, 20816, 11792
1125, 20844, 11792
1126, 20880, 11828
1127, 20908, 11856
1128, 20944, 11924
1129, 20972, 11960
1130, 21004, 11984
1131, 21028, 11984
1132, 21072, 12012
1133, 21096, 12052
1134, 21132, 12112
1135, 21160, 12140
1136, 21192, 12172
1137, 21224, 12204
1138, 21252, 12204
1139, 21288, 12240
1140, 21316, 12272
1141, 21348, 12328
1142, 21376, 12360
1143, 21416, 12392
1144, 21440, 12424
1145, 21476, 12424
1146, 21504, 12492
1147, 21536, 12516
1148, 21568, 12552
1149, 21588, 12552
1150, 21628, 12584
1151, 21664, 12620
1152, 21688, 12676
1153, 21724, 12708
1154, 21752, 12740
1155, 21788, 12740
1156, 21820, 12772
1157, 21852, 12832
1158, 21880, 12868
1159, 21916, 12900
1160, 21948, 12936
1161, 21952, 12936
1162, 22008, 12964
1163, 22036, 12996
1164, 22072, 13060
1165, 22100, 13092
1166, 22136, 13124
1167, 22164, 13124
1168, 22200, 13156
1169, 22224, 13212
1170, 22264, 13216
1171, 22292, 13288
1172, 22324, 13312
1173, 22352, 13344
1174, 22388, 13376
1175, 22416, 13408
1176, 22448, 13408
1177, 22480, 13440
1178, 22508, 13476
1179, 22544, 13508
1180, 22576, 13540
1181, 22612, 13576
1182, 22640, 13576
1183, 22676, 13676
1184, 22700, 13680
1185, 22732, 13740
1186, 22768, 13740
1187, 22796, 13808
1188, 22828, 13808
1189, 22856, 13868
1190, 22896, 13900
1191, 22920, 13932
1192, 22956, 13964
1193, 22984, 13964
1194, 23020, 14024
1195, 23044, 14060
1196, 23084, 14092
1197, 23112, 14124
1198, 23144, 14124
1199, 23172, 14156
1200, 23208, 14184
1201, 23240, 14928
1202, 23264, 14992
1203, 23300, 15020
1204, 23328, 15056
1205, 23364, 15056
1206, 23392, 15120
1207, 23428, 15148
1208, 23456, 15148
1209, 23488, 15208
1210, 23516, 15208
1211, 23552, 15272
1212, 23584, 15308
1213, 23596, 15308
1214, 23644, 15336
1215, 23680, 15368
1216, 23704, 15428
1217, 23740, 15456
1218, 23772, 15460
1219, 23808, 15524
1220, 23832, 15552
1221, 23868, 15584
1222, 23896, 15616
1223, 23924, 15648
1224, 23960, 15680
1225, 23988, 15708
1226, 24024, 15708
1227, 24048, 15772
1228, 24084, 15772
1229, 24116, 15836
1230, 24132, 15836
1231, 24172, 15868
1232, 24208, 15896
1233, 24236, 15928
1234, 24272, 15988
1235, 24300, 16024
1236, 24336, 16024
1237, 24360, 16052
1238, 24396, 16116
1239, 24424, 16152
1240, 24464, 16184
1241, 24488, 16184
1242, 24524, 16212
1243, 24552, 16244
1244, 24576, 16300
1245, 24616, 16340
1246, 24644, 16368
1247, 24680, 16404
1248, 24704, 16428
1249, 24740, 16460
1250, 24768, 16464
1251, 24804, 16528
1252, 24832, 16560
1253, 24868, 16592
1254, 24896, 16624
1255, 24928, 16624
1256, 24960, 16652
1257, 24996, 16720
1258, 25024, 16752
1259, 25056, 16784
1260, 25084, 16784
1261, 25120, 16812
1262, 25148, 16848
1263, 25180, 16908
1264, 25212, 16940
1265, 25240, 14984
1266, 25272, 15012
1267, 25304, 15044
1268, 25340, 15044
1269, 25364, 15076
1270, 25400, 15104
1271, 25428, 14004
1272, 25464, 14040
1273, 25492, 14072
1274, 25528, 14072
1275, 25556, 14132
1276, 25588, 14164
1277, 25620, 14196
1278, 25656, 14232
1279, 25688, 14232
1280, 25724, 14296
1281, 25752, 14332
1282, 25788, 14364
1283, 25812, 14392
1284, 25844, 14392
1285, 25880, 14428
1286, 25908, 14464
1287, 25940, 14520
1288, 25968, 14556
1289, 26004, 14584
1290, 26032, 14584
1291, 26068, 14616
1292, 26096, 14684
1293, 26132, 14716
1294, 26156, 14716
1295, 26196, 14740
1296, 26224, 14780
1297, 26256, 14844
1298, 26284, 14872
1299, 26320, 14904
1300, 26348, 15644
1301, 24648, 15680
1302, 24672, 15680
1303, 24704, 15716
1304, 24736, 15768
1305, 24764, 15800
1306, 24804, 15800
1307, 26904, 15840
1308, 24788, 15868
1309, 24816, 15928
1310, 24852, 15956
1311, 24876, 15988
1312, 24916, 16020
1313, 24944, 16024
1314, 24980, 16084
1315, 25004, 16088
1316, 25040, 16116
1317, 25072, 16160
1318, 25104, 16208
1319, 25132, 16240
1320, 25164, 16240
1321, 25192, 16272
1322, 25224, 16328
1323, 25256, 16368
1324, 25288, 16396
1325, 25320, 16396
1326, 25344, 16456
1327, 25380, 16460
1328, 25412, 16524
1329, 25444, 16556
1330, 25472, 16584
1331, 25508, 16616
1332, 25536, 16616
1333, 25568, 16676
1334, 25600, 16716
1335, 25636, 16744
1336, 25660, 16744
1337, 25696, 16804
1338, 25724, 16836
1339, 25760, 16868
1340, 25788, 16868
1341, 25824, 16900
1342, 25852, 16932
1343, 25880, 16964
1344, 25912, 17024
1345, 25948, 17056
1346, 25980, 17088
1347, 26004, 17120
1348, 26040, 17120
1349, 26068, 17184
1350, 26100, 17212
1351, 26132, 17248
1352, 26168, 17280
1353, 26196, 17308
1354, 26228, 17308
1355, 26256, 17368
1356, 26296, 17404
1357, 26320, 17432
1358, 26356, 17468
1359, 26384, 17472
1360, 26420, 17500
1361, 26444, 17560
1362, 26484, 17596
1363, 26512, 17624
1364, 26540, 17624
1365, 26572, 17656
1366, 26600, 17720
