height, node1-size, node2-size
1140, 21104, 20988
1142, 21168, 21020
1143, 21200, 21084
1144, 21232, 21112
1145, 21264, 21140
1146, 21296, 21172
1147, 21324, 21200
1148, 21356, 21232
1149, 21388, 21268
1150, 21420, 21300
1151, 21448, 21328
1152, 21480, 21360
1153, 21512, 21392
1155, 21576, 21420
1156, 21608, 21484
1157, 21640, 21516
1158, 21668, 21540
1159, 21696, 21576
1160, 21732, 21604
1161, 21764, 21644
1162, 21792, 21668
1163, 21820, 21704
1165, 21880, 21732
1166, 21916, 21796
1167, 21948, 21828
1169, 22008, 21864
1170, 22040, 21912
1171, 22072, 21948
1173, 22136, 22012
1174, 22168, 22040
1175, 22204, 22076
1177, 22264, 22132
1178, 22292, 22168
1180, 22348, 22196
1181, 22384, 22256
1182, 22412, 22288
1183, 22448, 22320
1184, 22480, 22348
1186, 22536, 22408
1187, 22568, 22440
1189, 22636, 22476
1190, 22664, 22508
1191, 22696, 22568
1193, 22756, 22624
1194, 22792, 22628
1195, 22820, 22664
1196, 22852, 22696
1197, 22880, 22752
1198, 22912, 22788
1199, 22948, 22816
1201, 23004, 22844
1202, 23040, 22876
1203, 23068, 22940
1204, 23096, 22968
1205, 23128, 22968
1206, 23160, 23032
1207, 23188, 23056
1208, 23220, 23092
1209, 23252, 23120
1210, 23288, 23152
1212, 23348, 23220
1213, 23376, 23248
1215, 23436, 23268
1217, 23504, 23368
1218, 23532, 23396
1219, 23564, 23428
1221, 23624, 23488
1222, 23656, 23492
1223, 23692, 23556
1224, 23720, 23588
1225, 23744, 23612
1226, 23776, 23644
1227, 23812, 23680
1228, 23844, 23712
1229, 23872, 23740
1230, 23904, 23768
1231, 23936, 23804
1233, 24000, 23828
1234, 24032, 23868
1235, 24064, 23900
1236, 24092, 23956
1237, 24124, 23988
1238, 24160, 24024
1240, 24220, 24080
1241, 24248, 24112
1243, 24304, 24144
1244, 24344, 24172
1245, 24372, 24240
1246, 24400, 24264
1247, 24432, 24300
1248, 24464, 24328
1249, 24500, 24360
1250, 24528, 24392
1251, 24560, 24420
1252, 24592, 24452
1253, 24620, 24476
1255, 24688, 24508
1256, 24716, 24548
1257, 24744, 24604
1258, 24776, 24636
1259, 24808, 24668
1260, 24840, 24700
1262, 24900, 24732
1263, 24936, 24796
1264, 24960, 24824
1265, 24996, 24852
1267, 25056, 24892
1268, 25088, 24948
1269, 25120, 24976
1270, 25152, 25008
1271, 25180, 25040
1272, 25212, 25072
1273, 25244, 25104
1275, 25300, 25132
1276, 25336, 25164
1277, 25372, 25228
1278, 25400, 25232
1279, 25432, 25288
1280, 25464, 25324
1281, 25492, 25352
1282, 25528, 25384
1283, 25556, 25412
1284, 25592, 25412
1285, 25616, 25476
1286, 25652, 25508
1287, 25680, 25536
1289, 25744, 25568
1290, 25776, 25628
1291, 25808, 25664
1292, 25836, 25688
1293, 25872, 25728
1294, 25904, 25756
1295, 25936, 25792
1296, 25964, 25816
1298, 26024, 25852
1299, 26056, 25912
1300, 26084, 25940
1301, 26120, 25972
1302, 26148, 26004
1303, 26176, 26032
1304, 26212, 26068
1305, 26248, 26100
1306, 26272, 26132
1308, 26332, 26160
1309, 26364, 26220
1310, 26396, 26248
1311, 26428, 26252
1312, 26460, 26312
1314, 24776, 26344
1315, 24812, 24668
1316, 24840, 24700
1318, 24900, 24728
1319, 32604, 24792
1320, 24868, 32448
1321, 24892, 24748
1322, 24928, 24780
1323, 24956, 24808
1325, 25016, 24844
1327, 25088, 24908
1328, 25116, 24936
1329, 25148, 24996
1330, 25180, 25032
1331, 25216, 25064
1332, 25244, 25096
1333, 25276, 25120
1335, 25312, 25156
1336, 25368, 25180
1337, 25404, 25248
1338, 25428, 25284
1339, 25460, 25308
1341, 25524, 25340
1342, 25552, 25404
1343, 25584, 25436
1344, 25616, 25464
1345, 25648, 25500
1346, 25676, 25524
1347, 25708, 25556
1348, 25744, 25588
1349, 25772, 25620
1350, 25808, 25648
1352, 25864, 25684
1353, 25896, 25744
1354, 25928, 25776
1355, 25960, 25808
1356, 25988, 25836
1357, 26016, 25868
1358, 26052, 25900
1360, 26116, 25932
1361, 26144, 25956
1362, 26180, 26020
1363, 26208, 26056
1364, 26240, 26084
1365, 26272, 26120
1366, 26308, 26148
1368, 27244, 26176
1369, 23368, 23216
1371, 23432, 23252
1372, 23464, 23280
1373, 23500, 23316
1374, 23532, 23376
1375, 23564, 23404
1376, 23596, 23440
1377, 23628, 23468
1378, 23652, 23500
1379, 23688, 23532
1380, 23716, 23564
1381, 23756, 23596
1383, 23812, 23624
1384, 23844, 23656
1385, 23876, 23688
1386, 23912, 23756
1387, 23940, 23788
1388, 23972, 23820
1389, 24000, 23844
1390, 24032, 23880
1391, 24064, 23912
1392, 24096, 23944
1393, 24128, 23972
1394, 24160, 24004
1395, 24192, 24036
1397, 24248, 24064
1398, 24288, 24132
1399, 24312, 24156
1400, 24348, 24184
1401, 24376, 24220
1402, 24412, 24248
1403, 24440, 24284
1404, 24476, 24312
1405, 24504, 24344
1406, 24532, 24372
1407, 24564, 24404
1409, 24632, 24436
1410, 24660, 24472
1411, 24692, 24532
1412, 24724, 24560
1413, 24752, 24592
1414, 24788, 24624
1415, 24820, 24660
1416, 24852, 24688
1418, 24908, 24720
1419, 24944, 24780
1420, 24972, 24812
1421, 25008, 24844
1422, 25036, 24876
1424, 25096, 24904
1425, 25132, 24968
1426, 25164, 25000
1428, 25224, 25028
1429, 25260, 25064
1430, 25292, 25124
1431, 25320, 25152
1432, 25352, 25188
1433, 25384, 25216
1435, 25424, 25252
1436, 25480, 25312
1437, 25512, 25344
1439, 25568, 25404
1440, 25604, 25436
1441, 25632, 25464
1442, 25668, 25500
1443, 25696, 25528
1444, 25736, 25564
1446, 25788, 25588
1447, 25804, 25624
1448, 25856, 25688
1449, 25884, 25716
1450, 25916, 25748
1451, 25948, 25780
1452, 25976, 25812
1453, 26012, 25844
1454, 26044, 25872
1455, 26076, 25908
1457, 26136, 25932
1458, 26172, 26000
1460, 26228, 26028
1461, 26264, 26092
1462, 26292, 26124
1463, 26324, 26152
1464, 26356, 26184
1465, 26388, 26220
1466, 26416, 26244
1467, 26452, 26280
1468, 26480, 26308
1470, 26544, 26368
1471, 26576, 26400
1472, 26608, 26432
1473, 26636, 26460
1474, 26668, 26488
1476, 26736, 26528
1477, 26764, 26588
1478, 26796, 26616
1479, 26828, 26648
1480, 26856, 26676
1481, 26888, 26712
1483, 26952, 26744
1484, 26980, 26776
1485, 27012, 26832
1486, 27048, 26868
1487, 27076, 26896
1488, 27108, 26928
1489, 27140, 26960
1490, 27172, 26992
1491, 27200, 27016
1492, 27236, 27056
1493, 27268, 27084
1494, 27296, 27116
1496, 27360, 27144
1497, 27396, 27180
1498, 27424, 27240
1499, 27456, 27272
1500, 27484, 27304
1501, 27516, 27336
1502, 27544, 27364
1503, 27580, 27400
1504, 27612, 27432
1506, 27672, 27456
1507, 27704, 27520
