height, node1-size, node2-size
1363, 25760, 18936
1364, 25788, 18968
1365, 25816, 19004
1366, 25852, 19004
1367, 25876, 19040
1368, 25912, 19100
1369, 25944, 19136
1370, 22948, 16144
1371, 22976, 16176
1372, 23008, 16212
1373, 23036, 16240
1374, 23072, 16280
1375, 23096, 16280
1376, 23136, 16352
1377, 23164, 16384
1378, 23196, 16412
1379, 23228, 16452
1380, 23260, 16452
1381, 23292, 16520
1382, 23324, 16520
1383, 23352, 16588
1384, 23376, 16616
1385, 23412, 16656
1386, 23444, 16656
1387, 23476, 16688
1388, 23504, 16752
1389, 23540, 16784
1390, 23564, 16784
1391, 23600, 16852
1392, 23628, 16856
1393, 23660, 16892
1394, 23688, 16956
1395, 23720, 16988
1396, 23752, 16992
1397, 23788, 17024
1398, 23812, 17096
1399, 23844, 17124
1400, 23876, 17124
1401, 23904, 17164
1402, 23940, 17224
1403, 23972, 17264
1404, 24000, 17304
1405, 24024, 17328
1406, 24056, 17328
1407, 24088, 17368
1408, 24124, 17404
1409, 24152, 17472
1410, 24188, 17472
1411, 24216, 17512
1412, 24244, 17572
1413, 24276, 17612
1414, 24308, 17644
1415, 24336, 17672
1416, 24368, 17672
1417, 24400, 17740
1418, 24432, 17780
1419, 24464, 17812
1420, 24492, 17840
1421, 24524, 17880
1422, 24552, 17912
1423, 24584, 17944
1424, 24616, 17984
1425, 24652, 17984
1426, 24676, 18048
1427, 24708, 18080
1428, 24736, 18120
1429, 24768, 18120
1430, 24800, 18188
1431, 24836, 18224
1432, 24860, 18252
1433, 24888, 18284
1434, 24920, 18320
1435, 24956, 18360
1436, 24988, 18392
1437, 25016, 18424
1438, 25048, 18460
1439, 25080, 18460
1440, 25104, 18496
1441, 25140, 16664
1442, 25172, 16696
1443, 25204, 16696
1444, 25232, 16764
1445, 25264, 16804
1446, 25296, 16628
1447, 25324, 16664
1448, 25356, 16664
1449, 25384, 16736
1450, 25420, 16736
1451, 25444, 16800
1452, 25484, 16800
1453, 25512, 16840
1454, 25540, 16880
1455, 25568, 16940
1456, 25600, 16976
1457, 25632, 17012
1458, 25664, 17016
1459, 25696, 17076
1460, 25728, 17116
1461, 25756, 17148
1462, 25788, 17148
1463, 25820, 17224
1464, 25852, 17256
1465, 25880, 17292
1466, 25912, 17292
1467, 25944, 17360
1468, 25968, 17388
1469, 26008, 17428
1470, 26032, 17464
1471, 26068, 17464
1472, 26092, 17496
1473, 26128, 17564
1474, 26160, 17604
1475, 26188, 17636
1476, 26220, 17664
1477, 26248, 17704
1478, 26280, 17736
1479, 26308, 17772
1480, 26344, 17804
1481, 26376, 17804
1482, 26404, 17840
1483, 26432, 17908
1484, 26464, 17944
1485, 26500, 17944
1486, 26528, 18012
1487, 26556, 18044
1488, 26592, 18084
1489, 26616, 18084
1490, 26652, 18152
1491, 26680, 18184
1492, 26716, 18224
1493, 26740, 18252
1494, 26776, 18292
1495, 26804, 18292
1496, 26832, 18356
1497, 26868, 18392
1498, 26896, 18428
1499, 26924, 18460
1500, 26956, 18464
1501, 26960, 20372
1502, 26992, 20400
1503, 27060, 20468
1504, 27084, 20468
1505, 27116, 20504
1506, 27148, 20532
1507, 27180, 15684
1508, 27212, 15684
1509, 27244, 15748
1510, 27272, 15784
1511, 27300, 15808
1512, 27332, 15840
1513, 27368, 15876
1514, 27396, 15880
1515, 27424, 15908
1516, 27460, 15968
1517, 27488, 16000
1518, 27524, 16000
1519, 27552, 16036
1520, 27588, 16060
1521, 27612, 16120
1522, 27644, 16156
1523, 27676, 16184
1524, 27712, 16188
1525, 27736, 16220
1526, 27768, 16280
1527, 27800, 16312
1528, 27828, 16312
1529, 27864, 16380
1530, 27896, 16380
1531, 27928, 16444
1532, 27956, 16444
1533, 27988, 16500
1534, 28016, 16532
1535, 28052, 16564
1536, 28080, 16596
1537, 28108, 16596
1538, 26396, 16660
1539, 26428, 16688
1540, 26456, 16716
1541, 26496, 16720
1542, 26524, 16784
1543, 26556, 16816
1544, 26488, 16844
1545, 26520, 16844
1546, 26552, 16880
1547, 26580, 16944
1548, 26612, 16972
1549, 26644, 17008
1550, 26672, 17008
1551, 26704, 17064
1552, 26740, 17100
1553, 26768, 17128
1554, 26800, 17128
1555, 26828, 17160
1556, 26864, 17228
1557, 26892, 17260
1558, 26928, 17288
1559, 26956, 17324
1560, 26988, 17324
1561, 27016, 17384
1562, 27048, 17412
1563, 27080, 17448
1564, 27108, 17476
1565, 27140, 17476
1566, 27172, 17540
1567, 27200, 17564
1568, 27236, 17600
1569, 27268, 17632
1570, 27300, 17664
1571, 27328, 17692
1572, 27360, 17724
1573, 27392, 17760
1574, 27420, 17760
1575, 27456, 17792
1576, 27484, 17824
1577, 27516, 17888
1578, 27540, 17888
1579, 27580, 17952
1580, 27608, 17980
1581, 27640, 18012
1582, 27668, 18044
1583, 27704, 18044
1584, 27732, 18076
1585, 27764, 18112
1586, 27792, 18176
1587, 27824, 18204
1588, 27852, 18208
1589, 27884, 18236
1590, 27920, 18308
1591, 27952, 18336
1592, 27980, 18368
1593, 28012, 18396
1594, 28044, 18432
1595, 28072, 18460
1596, 28108, 18496
1597, 28132, 18496
1598, 28168, 18560
1599, 28192, 18588
1600, 28228, 18620
1601, 28260, 18656
1602, 28292, 18656
1603, 28320, 18716
1604, 28356, 18748
1605, 28384, 18776
1606, 28416, 18808
1607, 28448, 18840
1608, 28480, 18880
1609, 28508, 18908
1610, 28536, 18940
1611, 28568, 18940
1612, 28600, 19004
1613, 28632, 19032
1614, 28664, 19068
1615, 28696, 19068
1616, 28728, 19136
1617, 28756, 19136
1618, 28788, 19200
1619, 28824, 19200
1620, 28848, 19232
1621, 28880, 19288
1622, 28908, 19320
1623, 28944, 19356
1624, 28972, 19384
1625, 29008, 19416
1626, 29036, 19448
1627, 29068, 19480
1628, 29096, 19512
1629, 29132, 19512
1630, 29164, 19580
1631, 29192, 19608
1632, 29224, 19640
1633, 29256, 19640
1634, 29284, 19704
1635, 29292, 19704
1636, 29348, 19768
1637, 29376, 19804
1638, 29408, 19828
1639, 29436, 19868
1640, 29476, 19900
1641, 29500, 19928
1642, 29536, 19960
1643, 29564, 19996
1644, 29600, 19996
1645, 29624, 18388
1646, 29664, 18420
1647, 29692, 18488
1648, 29720, 18512
1649, 29752, 18552
1650, 29780, 20652
1651, 29816, 16648
1652, 29844, 16676
1653, 29876, 16704
1654, 29908, 16704
1655, 29936, 16768
1656, 29968, 16808
1657, 30000, 16840
1658, 30028, 16876
1659, 30060, 16876
1660, 30088, 16936
1661, 30124, 16968
1662, 30148, 16996
1663, 30188, 16996
1664, 30216, 17032
1665, 30252, 17100
1666, 30276, 17128
1667, 30312, 17160
1668, 30340, 17196
1669, 30368, 17224
1670, 30400, 17260
1671, 30432, 17288
1672, 30464, 17324
1673, 30492, 17324
1674, 30528, 17392
1675, 30560, 17420
1676, 30592, 17452
1677, 30620, 17456
1678, 30652, 17520
1679, 30684, 17552
1680, 30716, 17584
1681, 30740, 17616
1682, 30776, 17648
1683, 30804, 17680
1684, 30836, 17712
1685, 30868, 17748
1686, 30904, 17780
1687, 30928, 17808
1688, 30960, 17844
1689, 30992, 17872
1690, 31032, 17912
1691, 31056, 17940
1692, 31088, 17940
1693, 31116, 17976
1694, 31144, 18032
1695, 31176, 18068
1696, 31212, 18068
1697, 31244, 18136
1698, 31272, 18164
1699, 31304, 18196
1700, 31332, 18228
1701, 31368, 18228
1702, 31396, 18296
1703, 31432, 18328
1704, 31460, 18364
1705, 31488, 18392
1706, 31516, 18420
1707, 31556, 18464
1708, 31580, 18492
1709, 31616, 18492
1710, 31644, 18556
1711, 31680, 18592
1712, 31708, 18620
1713, 31740, 18660
1714, 31772, 18660
1715, 31800, 18720
1716, 31832, 18720
1717, 31864, 18788
1718, 31900, 18788
1719, 31924, 18852
1720, 31956, 18884
1721, 31984, 18916
1722, 32016, 18948
1723, 32048, 18984
1724, 32084, 19012
1725, 32112, 19052
1726, 32144, 19076
1727, 32172, 19116
1728, 32208, 19116
1729, 32236, 19180
1730, 32272, 19212
1731, 32296, 19244
1732, 32328, 19276
1733, 32356, 19276
1734, 32388, 19340
1735, 32424, 19376
1736, 32452, 19408
1737, 32484, 19412
1738, 32516, 19476
1739, 32548, 19508
1740, 32576, 19536
1741, 32612, 19536
1742, 30888, 19604
1743, 30924, 19636
1744, 30948, 19668
1745, 30988, 19700
1746, 31020, 19740
1747, 31048, 19764
1748, 31004, 19800
1749, 31040, 19832
1750, 31068, 19868
1751, 31100, 19868
1752, 31132, 19932
1753, 31164, 19968
1754, 31192, 19996
1755, 31224, 20028
1756, 31256, 20028
1757, 31292, 20096
1758, 31320, 20132
1759, 31352, 20160
1760, 31384, 20164
1761, 31404, 20224
1762, 28336, 17156
1763, 28364, 17188
1764, 28400, 17188
1765, 28428, 17256
1766, 28464, 17288
1767, 28496, 17292
1768, 28528, 17356
1769, 28556, 17356
1770, 28592, 17424
1771, 28620, 17456
1772, 28648, 17488
1773, 28684, 17488
1774, 28716, 17560
1775, 28740, 17588
1776, 28772, 17624
1777, 28804, 17656
1778, 28840, 17696
1779, 28868, 17720
1780, 28900, 17756
1781, 28932, 17788
1782, 27696, 17788
1783, 27732, 17820
1784, 27764, 17892
1785, 27800, 17924
1786, 27824, 17928
1787, 27860, 17992
1788, 27888, 18024
1789, 27924, 18024
1790, 27948, 18092
1791, 27984, 18096
1792, 28012, 18160
1793, 28044, 18192
1794, 28072, 18224
1795, 28112, 18224
1796, 28136, 18264
1797, 28168, 18328
1798, 28200, 18360
1799, 28232, 18396
1800, 28264, 18428
1801, 28296, 18464
1802, 28324, 18496
1803, 28348, 18528
1804, 28384, 18560
1805, 28412, 18596
1806, 28452, 18632
1807, 28476, 18664
1808, 28512, 18664
1809, 28540, 18696
1810, 28576, 18764
1811, 28604, 18800
1812, 28640, 18832
1813, 28668, 18864
1814, 28696, 18868
1815, 28724, 18896
1816, 28760, 18964
1817, 28792, 19000
1818, 28820, 19004
1819, 28852, 19068
1820, 28884, 19100
1821, 28912, 19132
1822, 28948, 19168
1823, 28980, 19204
1824, 29008, 19232
1825, 29040, 19268
1826, 29068, 19300
1827, 29104, 19332
1828, 29132, 19368
1829, 29164, 19400
1830, 29192, 17572
1831, 29228, 17572
1832, 29252, 17604
1833, 29288, 17636
1834, 29320, 16408
1835, 29352, 16328
1836, 29380, 16364
1837, 29412, 16396
1838, 29440, 16432
1839, 29472, 16436
1840, 29504, 16500
1841, 29536, 16504
1842, 29564, 16536
1843, 29592, 16604
1844, 29628, 16644
1845, 29660, 16676
1846, 29692, 16676
1847, 29720, 16712
1848, 29752, 16744
1849, 29776, 16808
1850, 29816, 16848
1851, 29844, 16848
1852, 29880, 16916
1853, 29904, 16916
1854, 29940, 16980
1855, 29968, 17016
1856, 30004, 17052
1857, 30032, 17084
1858, 30068, 17120
1859, 30096, 17156
1860, 30124, 17184
1861, 30156, 17188
1862, 30188, 17228
1863, 30216, 17288
1864, 30244, 17328
1865, 30280, 17356
1866, 30308, 17356
1867, 30344, 17396
1868, 30372, 17432
1869, 30408, 17496
1870, 30436, 17536
1871, 30468, 17560
1872, 30500, 17600
1873, 30532, 17640
1874, 30556, 17640
1875, 30592, 17668
1876, 30620, 17736
1877, 30656, 17772
1878, 30684, 17804
1879, 30696, 17804
1880, 30748, 17844
1881, 30780, 17876
1882, 30808, 17944
1883, 30844, 17980
1884, 30876, 18016
1885, 30900, 18048
1886, 30936, 18048
1887, 30964, 18116
1888, 30992, 18148
1889, 31016, 18148
1890, 31060, 18220
1891, 31088, 18256
1892, 31120, 18260
1893, 31148, 18320
1894, 31184, 18324
1895, 31212, 18364
1896, 31248, 18424
1897, 31272, 18424
1898, 31312, 18496
1899, 31336, 18496
1900, 31376, 18528
1901, 31400, 18592
1902, 31432, 18628
1903, 31460, 18636
1904, 31496, 18704
1905, 31524, 18740
1906, 31552, 18772
1907, 31588, 18772
1908, 31616, 18812
1909, 31648, 18872
1910, 31676, 18908
1911, 31716, 18948
1912, 31744, 18984
1913, 31776, 18984
1914, 31804, 19016
1915, 31836, 19088
1916, 31860, 19116
1917, 31900, 19116
1918, 31928, 19156
1919, 31964, 19192
1920, 31988, 19256
1921, 32024, 19292
1922, 32056, 19292
1923, 32088, 19360
1924, 32116, 19396
1925, 32152, 19400
1926, 32180, 19468
1927, 32204, 19468
1928, 32240, 19500
1929, 32268, 19568
1930, 32300, 19604
1931, 32328, 19636
1932, 32364, 19636
1933, 32396, 19676
1934, 32428, 19716
1935, 32456, 19780
1936, 32492, 19780
1937, 32520, 19848
1938, 32552, 19880
1939, 32584, 19920
1940, 32612, 19920
1941, 32640, 19960
1942, 32676, 20020
1943, 32704, 20056
1944, 32744, 20096
1945, 31032, 20128
1946, 31064, 20128
1947, 31096, 20160
1948, 31116, 20228
1949, 31152, 20264
1950, 31184, 20304
1951, 31100, 20340
1952, 31128, 20340
1953, 31164, 20404
1954, 31192, 20440
1955, 31224, 20472
1956, 31256, 20504
1957, 31292, 20548
1958, 31320, 20584
1959, 31352, 20616
1960, 31380, 20616
1961, 31420, 20652
1962, 31444, 20720
1963, 31480, 20756
1964, 31508, 20792
1965, 31544, 20828
1966, 31568, 20828
1967, 31604, 20860
1968, 31636, 20936
1969, 31660, 20964
1970, 31696, 21000
1971, 31724, 21036
1972, 31764, 21076
1973, 31788, 21108
1974, 31824, 21108
1975, 31852, 21144
1976, 31884, 21184
1977, 31912, 21248
1978, 31952, 21288
1979, 31980, 21324
1980, 32012, 21328
1981, 32040, 21392
1982, 32076, 21424
1983, 32104, 21464
1984, 32140, 21464
1985, 32168, 21500
1986, 32204, 21568
1987, 32228, 21572
1988, 32260, 21636
1989, 32288, 21636
1990, 32324, 21708
1991, 32356, 21712
1992, 32384, 21780
1993, 32420, 21820
1994, 32448, 21820
1995, 32484, 21892
1996, 32512, 21924
1997, 32544, 21956
1998, 32572, 21988
1999, 32604, 21988
2000, 32640, 22028
2001, 32668, 23712
2002, 32696, 23744
2003, 32732, 23744
2004, 32760, 23776
2005, 32796, 25904
2006, 32820, 23632
2007, 32856, 23664
2008, 32880, 23692
2009, 32912, 23724
2010, 32944, 23724
2011, 32972, 23756
2012, 33004, 22640
2013, 33032, 22664
2014, 33068, 22664
2015, 33092, 22724
2016, 33128, 22728
2017, 33156, 22792
2018, 33192, 15696
2019, 33216, 15720
2020, 33252, 15720
2021, 33280, 15780
2022, 33312, 15784
2023, 33340, 15844
2024, 33376, 15848
2025, 33404, 15912
2026, 33436, 15944
2027, 33464, 15972
2028, 33496, 15972
2029, 33524, 16008
2030, 33556, 16068
2031, 33588, 16068
2032, 33616, 16132
2033, 33652, 16132
2034, 33676, 16196
2035, 33712, 16196
2036, 33736, 16252
2037, 33772, 16252
2038, 33800, 16316
2039, 33836, 16352
2040, 33860, 16380
2041, 33896, 16412
2042, 33924, 16412
2043, 33956, 16444
2044, 33984, 16508
2045, 34020, 16536
2046, 34048, 16536
2047, 34080, 16596
2048, 34108, 16596
2049, 34132, 16660
2050, 34168, 16660
2051, 34196, 16724
2052, 34232, 16724
2053, 34260, 16788
2054, 34292, 16812
2055, 34324, 16812
2056, 34356, 16880
2057, 34380, 16884
2058, 34416, 16940
2059, 34444, 16976
2060, 34480, 16976
2061, 34508, 17040
2062, 34544, 17040
2063, 34568, 17100
2064, 34600, 17124
2065, 34628, 17160
2066, 34668, 17192
2067, 34696, 17224
2068, 34728, 17228
2069, 34756, 17288
2070, 34780, 17300
2071, 34816, 17348
2072, 34844, 17380
2073, 34880, 17412
2074, 34908, 17444
2075, 34940, 17472
2076, 34968, 17476
2077, 35000, 17536
2078, 35032, 17576
2079, 35064, 17604
2080, 35092, 17636
2081, 35128, 17664
2082, 35152, 17696
2083, 35192, 17728
2084, 35220, 17764
2085, 35252, 17764
2086, 35276, 17824
2087, 35312, 17852
2088, 35340, 17888
2089, 35376, 17888
2090, 35404, 17920
2091, 35432, 17980
2092, 35468, 18016
2093, 35488, 18040
2094, 35528, 18044
2095, 35556, 18108
2096, 35588, 18140
2097, 35616, 18168
2098, 35652, 18180
2099, 35680, 18236
2100, 35716, 18272
2101, 35740, 18300
2102, 35776, 18304
2103, 35800, 18336
2104, 35836, 18396
2105, 35868, 18428
2106, 35904, 18436
2107, 35928, 18464
2108, 35960, 18488
2109, 35988, 18552
2110, 36016, 18584
2111, 36052, 18584
2112, 36080, 18652
2113, 36116, 18684
2114, 36140, 18716
2115, 36176, 18716
2116, 36204, 18784
2117, 36236, 18808
2118, 36264, 18844
2119, 36300, 18876
2120, 36324, 18876
2121, 36360, 18908
2122, 36392, 18968
2123, 36424, 19004
2124, 36448, 19004
2125, 36484, 19068
2126, 36512, 19096
2127, 36552, 19136
2128, 36576, 19160
2129, 36612, 19196
2130, 36640, 19224
2131, 36660, 19256
2132, 36696, 19288
2133, 36728, 19328
2134, 36764, 19328
2135, 36788, 19360
2136, 36824, 19416
2137, 36852, 19452
2138, 36888, 19456
2139, 36912, 19484
2140, 36948, 19520
2141, 36976, 19552
2142, 37008, 19612
2143, 37036, 19644
2144, 37076, 19668
2145, 37104, 19716
2146, 37136, 19740
2147, 37156, 19740
2148, 37192, 19804
2149, 37220, 19836
2150, 35512, 19868
2151, 35540, 19904
2152, 35568, 19936
2153, 35604, 19940
2154, 35632, 20000
2155, 35672, 20032
2156, 35604, 20060
2157, 35640, 20060
2158, 35668, 20128
2159, 35704, 20132
2160, 35724, 20188
2161, 35764, 20224
2162, 35792, 20260
2163, 35824, 20260
2164, 35852, 20320
2165, 35888, 20324
2166, 35920, 20392
2167, 35952, 20392
2168, 35980, 20452
2169, 36012, 20484
2170, 36040, 20516
2171, 36072, 20516
2172, 36108, 20548
2173, 36132, 20588
2174, 36164, 20648
2175, 36192, 20680
2176, 36228, 20712
2177, 36256, 20748
2178, 36292, 20748
2179, 36320, 20812
2180, 36356, 20844
2181, 36380, 20848
2182, 36416, 20908
2183, 36448, 20940
2184, 36480, 20976
2185, 36508, 21004
2186, 36544, 21004
2187, 36572, 21068
2188, 36604, 21108
2189, 36632, 21136
2190, 36664, 21136
2191, 36692, 21172
2192, 36724, 21236
2193, 36756, 21264
2194, 36788, 21304
2195, 36820, 21304
2196, 36848, 21364
2197, 36884, 21400
2198, 36912, 21432
2199, 36944, 21432
2200, 36976, 21496
2201, 37012, 21532
2202, 37036, 19824
2203, 37068, 19824
2204, 37096, 19856
2205, 37136, 19924
2206, 37160, 19956
2207, 37196, 19988
2208, 37224, 19988
2209, 37256, 18232
2210, 37284, 18232
2211, 37320, 18308
2212, 37352, 18308
2213, 37380, 18368
2214, 37412, 18404
2215, 37440, 18364
2216, 37472, 18364
2217, 37500, 18432
2218, 37536, 18464
2219, 37564, 18464
2220, 37596, 18528
2221, 37624, 18560
2222, 37664, 18596
2223, 37688, 18596
2224, 37724, 18660
2225, 37752, 18692
2226, 37784, 18728
2227, 37812, 18728
2228, 37848, 18792
2229, 37876, 18792
2230, 37908, 18856
2231, 37936, 18888
2232, 37968, 18924
2233, 38004, 18956
2234, 38032, 18992
2235, 38064, 19020
2236, 38092, 19020
2237, 38124, 19084
2238, 38156, 19120
2239, 38192, 19156
2240, 38216, 19184
2241, 38248, 19220
2242, 38276, 19220
2243, 38312, 19252
2244, 38340, 19316
2245, 38376, 19352
2246, 38404, 19352
2247, 38440, 19420
2248, 38464, 19420
2249, 38500, 19488
2250, 38532, 19516
2251, 38548, 19516
2252, 38592, 19580
2253, 38620, 19616
2254, 38652, 19648
2255, 38680, 19648
2256, 38716, 19684
2257, 38744, 19752
2258, 38776, 19780
2259, 37024, 19780
2260, 37060, 19848
2261, 37092, 19884
2262, 37120, 19888
2263, 37152, 19952
2264, 37184, 19980
2265, 37212, 20016
2266, 37244, 20048
2267, 37272, 20084
2268, 37308, 20084
2269, 37336, 20116
2270, 37368, 20180
2271, 37400, 20216
2272, 37436, 20252
2273, 37464, 20280
2274, 37496, 20316
2275, 37528, 20348
2276, 37556, 20380
2277, 37592, 20420
2278, 37624, 20420
2279, 37652, 20488
2280, 37680, 20512
2281, 37712, 20548
2282, 37744, 20548
2283, 37776, 20612
2284, 37808, 20648
2285, 37840, 20680
2286, 37872, 20716
2287, 37900, 20744
2288, 37932, 20784
2289, 37964, 20784
2290, 37992, 20820
2291, 38024, 20880
2292, 38056, 20916
2293, 38084, 20916
2294, 38116, 20952
2295, 38148, 21016
2296, 38180, 21020
2297, 38208, 21080
2298, 38240, 21080
2299, 38276, 21116
2300, 38308, 21188
2301, 38336, 21216
2302, 38364, 21216
2303, 38400, 21252
2304, 38428, 21284
2305, 38464, 21352
2306, 38496, 21388
2307, 38524, 21420
2308, 38552, 21420
2309, 38580, 21452
2310, 38616, 21484
2311, 38644, 21552
2312, 38676, 21552
2313, 38708, 21620
2314, 38740, 21652
2315, 38768, 21684
2316, 38800, 21720
2317, 38832, 21756
2318, 38860, 21780
2319, 38892, 21784
2320, 38924, 21848
2321, 38956, 21888
2322, 38988, 21920
2323, 39020, 21920
2324, 39052, 21988
2325, 39080, 22016
2326, 39112, 22052
2327, 39144, 22088
2328, 39172, 22124
2329, 39200, 22124
2330, 39232, 22160
2331, 39264, 22220
2332, 39296, 22220
2333, 39328, 22292
2334, 39360, 22320
2335, 39392, 22360
2336, 39420, 22360
2337, 39452, 22388
2338, 39484, 22428
2339, 39516, 22496
2340, 39544, 22524
2341, 39576, 22560
2342, 39608, 22560
2343, 39636, 22596
2344, 39672, 22660
2345, 39704, 22700
2346, 39732, 22700
2347, 39764, 22764
2348, 39792, 22796
2349, 39828, 22836
2350, 39856, 22864
2351, 39888, 22864
2352, 39920, 22932
2353, 39948, 22964
2354, 38240, 22996
2355, 38276, 22996
2356, 38308, 23032
2357, 38336, 23072
2358, 38368, 23136
2359, 38396, 23164
2360, 38336, 23208
2361, 38364, 23232
2362, 38396, 23272
2363, 38432, 23304
2364, 38460, 23340
2365, 38492, 23340
2366, 38528, 23412
2367, 38556, 23440
2368, 38588, 23476
2369, 38616, 23476
2370, 38648, 23508
2371, 38680, 23576
2372, 38712, 23616
2373, 38740, 23644
2374, 38772, 23680
2375, 38800, 23680
2376, 38832, 23712
2377, 38868, 23784
2378, 38896, 23820
2379, 38928, 23820
2380, 38964, 23884
2381, 38996, 23920
2382, 39028, 23952
2383, 39060, 23956
2384, 39092, 24024
2385, 39120, 24024
2386, 39152, 24084
2387, 39184, 24124
2388, 39212, 24160
2389, 39244, 24160
2390, 39272, 24224
2391, 39304, 22396
2392, 39332, 22420
2393, 39364, 22460
2394, 39400, 22496
2395, 39432, 22496
2396, 39460, 22532
2397, 39492, 22420
2398, 39524, 22448
2399, 39556, 22448
2400, 39584, 22520
2401, 39616, 22524
2402, 39648, 22588
2403, 39676, 22600
2404, 39708, 22624
2405, 39744, 22660
2406, 39776, 22728
2407, 39804, 22764
2408, 39836, 22764
2409, 39868, 22832
2410, 39896, 22864
2411, 39924, 22904
2412, 39956, 22904
2413, 39988, 22972
2414, 40016, 23000
2415, 40048, 23040
2416, 40084, 23072
2417, 40112, 23072
2418, 40144, 23108
2419, 40176, 23180
2420, 40208, 23208
2421, 40240, 23248
2422, 40272, 23280
2423, 40304, 23316
2424, 40328, 23344
2425, 40360, 23348
2426, 40392, 23416
2427, 40428, 23416
2428, 40456, 23484
2429, 40488, 23524
2430, 40516, 23556
2431, 40544, 23556
2432, 40580, 23588
2433, 40612, 23660
2434, 40644, 23696
2435, 40672, 23696
2436, 40704, 23760
2437, 40732, 23792
2438, 40764, 23832
2439, 40796, 23868
2440, 40828, 23868
2441, 40860, 23936
2442, 40888, 23968
2443, 40920, 24004
2444, 40956, 24004
2445, 40984, 24040
2446, 41016, 24108
2447, 41048, 24140
2448, 41076, 24180
2449, 41108, 24208
2450, 41140, 24248
2451, 41172, 24280
2452, 41196, 24316
2453, 41228, 24316
2454, 41260, 24388
2455, 41296, 24420
2456, 41324, 24456
2457, 41356, 24488
2458, 41388, 24488
2459, 41416, 24556
2460, 41452, 24556
2461, 41484, 24628
2462, 41516, 24664
2463, 41540, 24696
2464, 41572, 24696
2465, 41604, 24736
2466, 41640, 24804
2467, 41668, 24836
2468, 41700, 24836
2469, 41732, 24908
2470, 41760, 24936
2471, 41796, 24980
2472, 41828, 25004
2473, 41856, 25048
2474, 41884, 25076
2475, 41916, 25116
2476, 41944, 25148
2477, 41976, 25184
2478, 42008, 25184
2479, 42040, 25252
2480, 42072, 25288
2481, 42100, 25324
2482, 42136, 25360
2483, 42168, 25360
2484, 42196, 25428
2485, 42228, 25428
2486, 42260, 25500
2487, 42292, 25536
2488, 42324, 25536
2489, 42356, 25604
2490, 42388, 25640
2491, 42412, 25672
2492, 42444, 25708
2493, 42480, 25708
2494, 42508, 25784
2495, 42536, 25816
2496, 42568, 25848
2497, 42596, 25848
2498, 42628, 25912
2499, 42664, 25912
2500, 42696, 27976
2501, 42728, 27976
2502, 42756, 28036
2503, 42784, 28064
2504, 42820, 26820
2505, 42848, 26844
2506, 42880, 26880
2507, 42912, 26908
2508, 42944, 26944
2509, 42972, 26964
2510, 43008, 27000
2511, 43040, 27000
2512, 43064, 27032
2513, 43100, 27092
2514, 43128, 27124
2515, 43160, 27124
2516, 43192, 27124
2517, 43224, 27124
2518, 43256, 27124
2519, 43288, 27124
2520, 43320, 27124
2521, 43348, 27156
2522, 43380, 27280
2523, 43416, 27376
2524, 43452, 27440
2525, 43480, 27448
2526, 43512, 27508
2527, 43544, 27544
2528, 43572, 27568
2529, 43604, 27604
2530, 43640, 27604
2531, 43672, 27668
2532, 43700, 27696
2533, 43732, 27728
2534, 43760, 27760
2535, 43796, 27760
2536, 43828, 27828
2537, 43860, 27860
2538, 43888, 27892
2539, 43920, 27920
2540, 43948, 27948
2541, 43984, 27952
2542, 44012, 28016
2543, 44044, 28048
2544, 44076, 28076
2545, 44104, 28076
2546, 44140, 28144
2547, 44172, 26896
2548, 44204, 26924
2549, 44232, 26952
2550, 44264, 26984
2551, 44296, 27016
2552, 44332, 27052
2553, 44360, 21176
2554, 44392, 21212
2555, 44420, 21212
2556, 42712, 21272
2557, 42748, 21308
2558, 42780, 21340
2559, 42808, 21372
2560, 42840, 21404
2561, 42868, 21404
2562, 55148, 21436
2563, 42836, 21500
2564, 42868, 21532
2565, 42900, 21532
2566, 42932, 21600
2567, 42960, 21624
2568, 42996, 21664
2569, 43028, 21692
2570, 43056, 21720
2571, 43088, 21720
2572, 43120, 21788
2573, 43152, 21816
2574, 43188, 21852
2575, 43220, 21880
2576, 43248, 21884
2577, 43280, 21944
2578, 43308, 21980
2579, 43344, 22008
2580, 43376, 22048
2581, 43408, 22048
2582, 43436, 22112
2583, 43468, 22112
2584, 43496, 22172
2585, 43532, 22172
2586, 43564, 22240
2587, 43596, 22272
2588, 43624, 22300
2589, 43656, 22332
2590, 43688, 22364
2591, 43724, 22404
2592, 43752, 22432
2593, 43784, 22460
2594, 43820, 22496
2595, 43848, 22524
2596, 43884, 22528
2597, 43912, 22596
2598, 43948, 22596
2599, 43972, 22628
2600, 44008, 22688
2601, 44036, 22688
2602, 44068, 22752
2603, 44100, 22752
2604, 44132, 22820
2605, 44164, 22852
2606, 44192, 22880
2607, 44228, 22880
2608, 44260, 22952
2609, 44288, 22952
2610, 44320, 23012
2611, 44352, 23012
2612, 44384, 23076
2613, 44416, 23112
2614, 44448, 23140
2615, 44480, 23176
2616, 44508, 23176
2617, 44544, 23240
2618, 44580, 23276
2619, 44612, 23308
2620, 44636, 23308
2621, 44676, 23376
2622, 44704, 23408
2623, 44732, 23436
2624, 44768, 23476
2625, 44800, 23508
2626, 44832, 23508
2627, 44860, 23560
2628, 44896, 23604
2629, 44928, 23636
2630, 44960, 23636
2631, 44992, 23700
2632, 45024, 23732
2633, 45056, 23768
